ZIP,INSAGNT1,BKCLASS,CNTRYNAB,ZIPBR,CHRTAGNT,MSABR,UNINUMBR,STNAME,SIMS_ESTABLISHED_DATE,YEAR,CHRTAGNN,BRSERTYP,STNUMBR,SIMS_DESCRIPTION,FDICDBS,DOCKET,CNTRYNA,NAMEHCR,UNIT,OCCDIST,DEPSUM,DEPDOM,ESCROW,CITY2BR,HCTMULT,INSURED,SIMS_PROJECTION,BRCENM,CHARTER,BKMO,CONSOLD,DIVISIONB,ADDRESS,CSABR,DEPSUMBR,RSSDHCR,CNTYNUMB,CERT,SIMS_LATITUDE,STALP,SPECGRP,CALL,DENOVO,FDICNAME,RSSDID,NAMEBR,METROBR,NECNAMB,CNTYNAMB,SPECDESC,OCCNAME,NECTABR,SIMS_ACQUIRED_DATE,MICROBR,ZIP_RAW,ZIPBR_RAW,BRNUM,CB,STALPBR,USA,STNAMEBR,FED,REGAGNT,FEDNAME,ASSET,INSBRTS,PLACENUM,ADDRESBR,SIMS_LONGITUDE,INSBRDD,CITYHCR,STCNTY,CSANAMBR,CITY,CLCODE,STCNTYBR,CBSA_DIV_NAMB,MSANAMB,NAMEFULL,CITYBR,STALPHCR,ID
43240,DIF,N,United States,19020,OCC,37980,654827,Ohio,02/22/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Bensalem,MULT,CB,EXACT,"",FED,0,,33874,1111 Polaris Pkwy,428,36022,1039502,17,628,40.0941909896648,OH,1,CALL,0,Chicago,852218,Bensalem Branch,1,,Bucks,INTERNATIONAL,Large Bank,,"",0,43240,19020,8963,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,1729 Street Rd,-74.9418620369126,,NEW YORK,39041,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Columbus,3,42017,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","JPMorgan Chase Bank, National Association",Bensalem,NY,2024_628_8963
43240,DIF,N,United States,21075,OCC,12580,655365,Ohio,04/11/2023,2024,Comptroller of the Currency,11,24,99.44,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Elkridge,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,32505,1039502,27,628,39.1846309877861,OH,1,CALL,0,Chicago,852218,Columbia Branch,1,,Howard,INTERNATIONAL,Large Bank,,"",0,43240,21075,8983,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,8240 Gateway Overlook Dr,-76.796331040932,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24027,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Elkridge,NY,2024_628_8983
28202,DIF,N,United States,20155,OCC,47900,478387,North Carolina,06/30/2008,2024,Comptroller of the Currency,11,51,100.0,5,0,United States,BANK OF AMERICA CORPORATION,0,6,0,1901769000,,Gainesville,MULT,CB,EXACT,"",FED,0,,11694,100 N Tryon St,548,171651,1073757,153,3510,38.7924839410896,NC,9,CALL,0,Atlanta,480228,Gainesville Square Branch,1,,Prince William,ALL OTHER > $1 BILLION,Large Bank,,"",0,28202,20155,9014,0,VA,1,Virginia,5,OCC,Richmond,2550584000,,0,14752 Lee Hwy,-77.6276409056166,,CHARLOTTE,37119,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Charlotte,3,51153,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","Bank of America, National Association",Gainesville,NC,2024_3510_9014
28202,DIF,N,United States,20176,OCC,47900,478388,North Carolina,06/30/2008,2024,Comptroller of the Currency,11,51,100.0,5,0,United States,BANK OF AMERICA CORPORATION,0,6,0,1901769000,,Leesburg,MULT,CB,EXACT,"",FED,0,,11694,100 N Tryon St,548,105381,1073757,107,3510,39.1056649941512,NC,9,CALL,0,Atlanta,480228,Battlefield Parkway Branch,1,,Loudoun,ALL OTHER > $1 BILLION,Large Bank,,"",0,28202,20176,9015,0,VA,1,Virginia,5,OCC,Richmond,2550584000,,0,554 Fort Evans Rd,-77.5279929849915,,CHARLOTTE,37119,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Charlotte,3,51107,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","Bank of America, National Association",Leesburg,NC,2024_3510_9015
43240,DIF,N,United States,19801,OCC,37980,532175,Ohio,03/09/2012,2024,Comptroller of the Currency,30,10,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Wilmington,MULT,CB,EXACT,N,FED,0,,48864,1111 Polaris Pkwy,428,0,1039502,3,628,39.7478670113477,OH,1,CALL,0,Chicago,852218,Delaware Trust Office Branch,1,,New Castle,INTERNATIONAL,Large Bank,,05/01/2023,0,43240,19801,9050,0,DE,1,Delaware,4,OCC,Cleveland,3510536000,,0,"1201 N Market St, Ste 1002",-75.5467160118496,,NEW YORK,39041,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Columbus,3,10003,"Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","JPMorgan Chase Bank, National Association",Wilmington,NY,2024_628_9050
43240,DIF,N,United States,22180,OCC,47900,656353,Ohio,05/02/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Vienna,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,31612,1039502,59,628,38.9051785035549,OH,1,CALL,0,Chicago,852218,Vienna Branch,1,,Fairfax,INTERNATIONAL,Large Bank,,"",0,43240,22180,9083,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,315 Maple Ave E,-77.260066707274,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Vienna,NY,2024_628_9083
43240,DIF,N,United States,20012,OCC,47900,656354,Ohio,05/02/2023,2024,Comptroller of the Currency,11,11,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Washington,MULT,CB,EXACT,"",FED,0,,47764,1111 Polaris Pkwy,548,11315,1039502,1,628,38.976023606479,OH,1,CALL,0,Chicago,852218,The Parks At Walter Reed Branch,1,,District Of Columbia,INTERNATIONAL,Large Bank,,"",0,43240,20012,9084,0,DC,1,District Of Columbia,4,OCC,Cleveland,3510536000,,0,1145 Dahlia St Nw,-77.027335621895,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,11001,"Washington, DC-MD","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Washington,NY,2024_628_9084
43240,DIF,N,United States,20774,OCC,47900,656964,Ohio,05/23/2023,2024,Comptroller of the Currency,11,24,98.8,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Upper Marlboro,MULT,CB,StreetAddressExt,"",FED,0,,47764,1111 Polaris Pkwy,548,27988,1039502,33,628,38.9177996243689,OH,1,CALL,0,Chicago,852218,Lanham Glenarden Branch,1,,Prince George's,INTERNATIONAL,Large Bank,,"",0,43240,20774,9088,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,2031 St Josephs Dr,-76.8429370289892,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24033,"Washington, DC-MD","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Largo,NY,2024_628_9088
43240,DIF,N,United States,23188,OCC,47260,657021,Ohio,04/25/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Williamsburg,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,545,25909,1039502,95,628,37.2695780067097,OH,1,CALL,0,Chicago,852218,Williamsburg On Monticello Branch,1,,James (City),INTERNATIONAL,Large Bank,,"",0,43240,23188,9089,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,4601 Monticello Ave,-76.7585249695734,,NEW YORK,39041,"Virginia Beach-Chesapeake, VA-NC",Columbus,3,51095,"","Virginia Beach-Chesapeake-Norfolk, VA-NC","JPMorgan Chase Bank, National Association",Williamsburg,NY,2024_628_9089
43240,DIF,N,United States,18503,OCC,42540,657023,Ohio,06/06/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Scranton,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,0,13189,1039502,69,628,41.4082129818426,OH,1,CALL,0,Chicago,852218,Downtown Scranton Branch,1,,Lackawanna,INTERNATIONAL,Large Bank,,"",0,43240,18503,9091,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,203 N Washington Ave,-75.663794016309,,NEW YORK,39041,"",Columbus,3,42069,"","Scranton--Wilkes-Barre, PA","JPMorgan Chase Bank, National Association",Scranton,NY,2024_628_9091
43240,DIF,N,United States,17101,OCC,25420,657245,Ohio,07/06/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Harrisburg,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,276,11024,1039502,43,628,40.259174001524,OH,1,CALL,0,Chicago,852218,Downtown Harrisburg Branch,1,,Dauphin,INTERNATIONAL,Large Bank,,"",0,43240,17101,9098,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,10 S. 2nd St,-76.881760990658,,NEW YORK,39041,"Harrisburg-York-Lebanon, PA",Columbus,3,42043,"","Harrisburg-Carlisle, PA","JPMorgan Chase Bank, National Association",Harrisburg,NY,2024_628_9098
43240,DIF,N,United States,17109,OCC,25420,657247,Ohio,07/06/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Harrisburg,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,276,16520,1039502,43,628,40.303646996759,OH,1,CALL,0,Chicago,852218,Harrisburg Jonestown Rd Branch,1,,Dauphin,INTERNATIONAL,Large Bank,,"",0,43240,17109,9100,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,4700 Jonestown Rd,-76.810822010418,,NEW YORK,39041,"Harrisburg-York-Lebanon, PA",Columbus,3,42043,"","Harrisburg-Carlisle, PA","JPMorgan Chase Bank, National Association",Harrisburg,NY,2024_628_9100
43240,DIF,N,United States,18701,OCC,42540,657314,Ohio,06/27/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Wilkes Barre,MULT,CB,StreetAddress,"",FED,0,,0,1111 Polaris Pkwy,0,10147,1039502,79,628,41.245823273418,OH,1,CALL,0,Chicago,852218,Wilkes Barre Branch,1,,Luzerne,INTERNATIONAL,Large Bank,,"",0,43240,18701,9104,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,25 Public Sq,-75.882523634938,,NEW YORK,39041,"",Columbus,3,42079,"","Scranton--Wilkes-Barre, PA","JPMorgan Chase Bank, National Association",Wilkes Barre,NY,2024_628_9104
43240,DIF,N,United States,21136,OCC,12580,657414,Ohio,07/18/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Reisterstown,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,11017,1039502,510,628,39.442601995283,OH,1,CALL,0,Chicago,852218,Cherryvale Plaza Branch,1,,Baltimore (City),INTERNATIONAL,Large Bank,,"",0,43240,21136,9108,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,11704 Reisterstown Rd,-76.809561036904,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24510,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Reisterstown,NY,2024_628_9108
43240,DIF,N,United States,23832,OCC,40060,658328,Ohio,08/01/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Chesterfield,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,0,20247,1039502,41,628,37.404261989242,OH,1,CALL,0,Chicago,852218,Brandermill Branch,1,,Chesterfield,INTERNATIONAL,Large Bank,,"",0,43240,23832,9111,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,14400 Hull Street Rd,-77.675540967693,,NEW YORK,39041,"",Columbus,3,51041,"","Richmond, VA","JPMorgan Chase Bank, National Association",Chesterfield,NY,2024_628_9111
43240,DIF,N,United States,21201,OCC,12580,658331,Ohio,08/01/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Baltimore,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,9965,1039502,510,628,39.287123013887,OH,1,CALL,0,Chicago,852218,Downtown Baltimore Branch,1,,Baltimore (City),INTERNATIONAL,Large Bank,,"",0,43240,21201,9114,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,100 S. Charles St,-76.615699015844,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24510,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Baltimore,NY,2024_628_9114
43240,DIF,N,United States,20152,OCC,47900,658857,Ohio,08/15/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Chantilly,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,25449,1039502,107,628,38.9145749942,OH,1,CALL,0,Chicago,852218,South Riding Eastgate Branch,1,,Loudoun,INTERNATIONAL,Large Bank,,"",0,43240,20152,9119,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,25400 Eastern Marketplace Plz.,-77.487787007116,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51107,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Chantilly,NY,2024_628_9119
43240,DIF,N,United States,15206,OCC,38300,658927,Ohio,08/22/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Pittsburgh,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,430,10528,1039502,3,628,40.460707014641,OH,1,CALL,0,Chicago,852218,East Liberty Branch,1,,Allegheny,INTERNATIONAL,Large Bank,,"",0,43240,15206,9120,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,6100 Penn Ave,-79.923790022695,,NEW YORK,39041,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Columbus,3,42003,"","Pittsburgh, PA","JPMorgan Chase Bank, National Association",Pittsburgh,NY,2024_628_9120
43240,DIF,N,United States,21236,OCC,12580,659040,Ohio,09/06/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Nottingham,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,7136,1039502,5,628,39.369692010511,OH,1,CALL,0,Chicago,852218,White Marsh Branch,1,,Baltimore,INTERNATIONAL,Large Bank,,"",0,43240,21236,9124,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,5260 Campbell Blvd,-76.45297501071,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24005,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Nottingham,NY,2024_628_9124
43240,DIF,N,United States,21037,OCC,12580,659041,Ohio,09/06/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Edgewater,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,9072,1039502,3,628,38.941693007453,OH,1,CALL,0,Chicago,852218,Edgewater Lee Airpark Branch,1,,Anne Arundel,INTERNATIONAL,Large Bank,,"",0,43240,21037,9125,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,3062 Solomons Island Rd,-76.563149009162,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24003,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Edgewater,NY,2024_628_9125
43240,DIF,N,United States,18040,OCC,10900,659294,Ohio,09/19/2023,2024,Comptroller of the Currency,11,42,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Easton,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,106,20089,1039502,95,628,40.712357983325,OH,1,CALL,0,Chicago,852218,Sullivan Trail Branch,1,,Northampton,INTERNATIONAL,Large Bank,,"",0,43240,18040,9127,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,1510 Sullivan Trl,-75.218545978525,,NEW YORK,39041,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Columbus,3,42095,"","Allentown-Bethlehem-Easton, PA-NJ","JPMorgan Chase Bank, National Association",Easton,NY,2024_628_9127
43240,DIF,N,United States,21403,OCC,12580,659296,Ohio,09/19/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Annapolis,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,548,12674,1039502,3,628,38.948761005396,OH,1,CALL,0,Chicago,852218,Annapolis Bay Ridge Road Branch,1,,Anne Arundel,INTERNATIONAL,Large Bank,,"",0,43240,21403,9129,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,920 Bay Ridge Rd,-76.489005962614,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24003,"","Baltimore-Columbia-Towson, MD","JPMorgan Chase Bank, National Association",Annapolis,NY,2024_628_9129
43240,DIF,N,United States,22556,OCC,47900,659298,Ohio,09/19/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Stafford,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,14860,1039502,179,628,38.470085979658,OH,1,CALL,0,Chicago,852218,Stafford Marketplace Branch,1,,Stafford,INTERNATIONAL,Large Bank,,"",0,43240,22556,9131,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,40 Prosperity Ln,-77.412606029498,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51179,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Stafford,NY,2024_628_9131
43240,DIF,N,United States,23111,OCC,40060,659518,Ohio,10/03/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Mechanicsville,MULT,CB,StreetAddress,"",FED,0,,0,1111 Polaris Pkwy,0,5097,1039502,85,628,37.616066696852,OH,1,CALL,0,Chicago,852218,360 Mechanicsville Branch,1,,Hanover,INTERNATIONAL,Large Bank,,"",0,43240,23111,9134,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,6357 Mechanicsville Tpke,-77.322024429955,,NEW YORK,39041,"",Columbus,3,51085,"","Richmond, VA","JPMorgan Chase Bank, National Association",Mechanicsville,NY,2024_628_9134
43240,DIF,N,United States,20166,OCC,47900,659556,Ohio,10/10/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Sterling,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,13340,1039502,107,628,39.00750398124,OH,1,CALL,0,Chicago,852218,Dulles 28 Center Branch,1,,Loudoun,INTERNATIONAL,Large Bank,,"",0,43240,20166,9140,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,21990 Colorado Dr,-77.437661968841,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51107,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Sterling,NY,2024_628_9140
43240,DIF,N,United States,19067,OCC,37980,659559,Ohio,08/08/2023,2024,Comptroller of the Currency,11,42,84.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Morrisville,MULT,CB,PostalLoc,"",FED,0,,33874,1111 Polaris Pkwy,428,28125,1039502,17,628,40.240859826599,OH,1,CALL,0,Chicago,852218,Yardley Branch,1,,Bucks,INTERNATIONAL,Large Bank,,"",0,43240,19067,9141,0,PA,1,Pennsylvania,4,OCC,Cleveland,3510536000,,0,940 Vansant Dr,-74.83778182683,,NEW YORK,39041,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Columbus,3,42017,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","JPMorgan Chase Bank, National Association",Yardley,NY,2024_628_9141
43240,DIF,N,United States,22031,OCC,47900,659562,Ohio,09/19/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Fairfax,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,22059,1039502,59,628,38.87379200611,OH,1,CALL,0,Chicago,852218,Mosaic At Merrifield Branch,1,,Fairfax,INTERNATIONAL,Large Bank,,"",0,43240,22031,9144,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,"2905 District Ave, Ste 190",-77.22945574542,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Fairfax,NY,2024_628_9144
43240,DIF,N,United States,20171,OCC,47900,659618,Ohio,10/24/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Herndon,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,14801,1039502,59,628,38.951345397602,OH,1,CALL,0,Chicago,852218,Village Center At Dulles Branch,1,,Fairfax,INTERNATIONAL,Large Bank,,"",0,43240,20171,9152,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,2401 Centreville Rd,-77.40966683133,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Herndon,NY,2024_628_9152
43240,DIF,N,United States,20136,OCC,47900,660480,Ohio,10/31/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Bristow,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,10270,1039502,153,628,38.734623747289,OH,1,CALL,0,Chicago,852218,Bristow Center Branch,1,,Prince William,INTERNATIONAL,Large Bank,,"",0,43240,20136,9161,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,10260 Bristow Center Dr,-77.550117521337,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51153,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Bristow,NY,2024_628_9161
43240,DIF,N,United States,20132,OCC,47900,660872,Ohio,11/07/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Purcellville,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,7579,1039502,107,628,39.137348001421,OH,1,CALL,0,Chicago,852218,Purcellville Branch,1,,Loudoun,INTERNATIONAL,Large Bank,,"",0,43240,20132,9166,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,120 N. Maple Ave,-77.704860026811,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51107,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Purcellville,NY,2024_628_9166
43240,DIF,N,United States,22911,OCC,16820,660873,Ohio,11/07/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Charlottesville,MULT,CB,EXACT,"",FED,0,,0,1111 Polaris Pkwy,0,13124,1039502,3,628,38.033344986864,OH,1,CALL,0,Chicago,852218,Pantops Riverbend Branch,1,,Albemarle,INTERNATIONAL,Large Bank,,"",0,43240,22911,9167,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,100 Riverbend Dr.,-78.455613012638,,NEW YORK,39041,"",Columbus,3,51003,"","Charlottesville, VA","JPMorgan Chase Bank, National Association",Charlottesville,NY,2024_628_9167
43240,DIF,N,United States,21704,OCC,47900,661008,Ohio,11/14/2023,2024,Comptroller of the Currency,11,24,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Frederick,MULT,CB,EXACT,"",FED,0,,23224,1111 Polaris Pkwy,548,21461,1039502,21,628,39.380725989761,OH,1,CALL,0,Chicago,852218,Frederick Riverview Plaza Branch,1,,Frederick,INTERNATIONAL,Large Bank,,"",0,43240,21704,9172,0,MD,1,Maryland,4,OCC,Cleveland,3510536000,,0,5449 Urbana Pike,-77.398759041633,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,24021,"Frederick-Gaithersburg-Bethesda, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Frederick,NY,2024_628_9172
43240,DIF,N,United States,22153,OCC,47900,661009,Ohio,11/14/2023,2024,Comptroller of the Currency,11,51,100.0,9,0,United States,JPMORGAN CHASE & CO.,0,6,0,2008751000,,Springfield,MULT,CB,EXACT,"",FED,0,,11694,1111 Polaris Pkwy,548,10980,1039502,59,628,38.739373478451,OH,1,CALL,0,Chicago,852218,Newington Saratoga Branch,1,,Fairfax,INTERNATIONAL,Large Bank,,"",0,43240,22153,9173,0,VA,1,Virginia,4,OCC,Cleveland,3510536000,,0,8096 Rolling Rd,-77.211745789839,,NEW YORK,39041,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Columbus,3,51059,"Arlington-Alexandria-Reston, VA-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","JPMorgan Chase Bank, National Association",Springfield,NY,2024_628_9173
